Event	ID	Name			Wwise Object Path	Notes
	43844338	Play_zhg_superzomby_01			\Default Work Unit\Play_zhg_superzomby_01	
	263460461	Play_player_zmb_eat_out			\Default Work Unit\Player_SFX\Player_zmb\Play_player_zmb_eat_out	
	310233167	Play_Amb_Ocean_Shore			\Default Work Unit\enviroment\Play_Amb_Ocean_Shore	
	427568238	Play_Voice_Run			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Run	
	435078163	Play_Amb_Lake_Surf			\Default Work Unit\enviroment\Play_Amb_Lake_Surf	
	447172098	Play_zhg_heartbeat_a			\Default Work Unit\Play_zhg_heartbeat_a	
	449492196	Play_Voice_Group			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Group	
	493252848	Play_Voice_Gold_004			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_004	
	493252849	Play_Voice_Gold_005			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_005	
	493252850	Play_Voice_Gold_006			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_006	
	493252851	Play_Voice_Gold_007			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_007	
	493252853	Play_Voice_Gold_001			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_001	
	493252854	Play_Voice_Gold_002			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_002	
	493252855	Play_Voice_Gold_003			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_003	
	493252860	Play_Voice_Gold_008			\Default Work Unit\emoutes_prerec_voices\golden\Play_Voice_Gold_008	
	520861846	Play_feed_zmb_hit			\Default Work Unit\Player_SFX\Player_Human\Feed\Play_feed_zmb_hit	
	814271298	Play_Crying			\Default Work Unit\enviroment\events\Play_Crying	
	835971354	Play_Rocket			\Default Work Unit\enviroment\events\Play_Rocket	
	920254953	Play_zhg_gold_sound_02			\Default Work Unit\Play_zhg_gold_sound_02	
	920254954	Play_zhg_gold_sound_01			\Default Work Unit\Play_zhg_gold_sound_01	
	950983085	Play_whoosh_into			\Default Work Unit\Player_SFX\FX\Play_whoosh_into	
	1106044966	Play_train_wheels_high			\Default Work Unit\Train\Play_train_wheels_high	
	1279372285	Play_get_perk			\Default Work Unit\Play_get_perk	
	1357493768	Play_timer_bomb			\Default Work Unit\Play_timer_bomb	
	1365821609	Play_Voice_Humans			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Humans	
	1383936368	Play_Voice_Follow			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Follow	
	1532617150	Play_zhg_tram			\Default Work Unit\Train\Play_zhg_tram	
	1571649115	Play_zmb_hit_feedback			\Default Work Unit\zombies_flash_hits\Play_zmb_hit_feedback	
	1690668090	Play_Voice_Empty			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Empty	
	1709753513	Play_Voice_Hello			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Hello	
	1778495189	Play_zhg_timer_small_01			\Default Work Unit\Play_zhg_timer_small_01	
	1859894270	Play_Voice_Help			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Help	
	1925537064	Play_Voice_Spawn			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Spawn	
	2026470452	Play_Voice_Nice			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Nice	
	2109346372	Play_train_wheels_med			\Default Work Unit\Train\Play_train_wheels_med	
	2279660272	Play_zmb_ghost_out			\Default Work Unit\Player_SFX\Player_zmb\Play_zmb_ghost_out	
	2292875082	Play_Mimics_Mine			\Default Work Unit\w_weapons\w_zombie_weapons\Play_Mimics_Mine	
	2360289815	Play_zmb_flash_hits			\Default Work Unit\zombies_flash_hits\Play_zmb_flash_hits	
	2525400816	Play_Bomber_Idle			\Default Work Unit\Player_SFX\Zombies_FX\Play_Bomber_Idle	
	2559146993	Play_zhg_Train_to_station_01			\Default Work Unit\Train\Play_zhg_Train_to_station_01	
	2600231641	Play_whoosh_out			\Default Work Unit\Player_SFX\FX\Play_whoosh_out	
	2813756112	Play_train_wheels_low			\Default Work Unit\Train\Play_train_wheels_low	
	2817739212	Play_Voice_Zombies			\Default Work Unit\emoutes_prerec_voices\Play_Voice_Zombies	
	3232586157	Play_zhg_timer_01			\Default Work Unit\Play_zhg_timer_01	
	3294915283	Play_Start_Game			\Default Work Unit\Play_Start_Game	
	3349798512	Play_start_timer			\Default Work Unit\UI\Play_start_timer	
	3422956629	Play_zhg_weapon_buying_01			\Default Work Unit\Play_zhg_weapon_buying_01	
	3513932774	Play_zhg_train_passlow			\Default Work Unit\Train\Play_zhg_train_passlow	
	3622321051	Play_feed_zmb_kill			\Default Work Unit\Player_SFX\Player_Human\Feed\Play_feed_zmb_kill	
	3635036260	Play_zhg_train_passhigh			\Default Work Unit\Train\Play_zhg_train_passhigh	
	3756544344	Play_whoosh_full			\Default Work Unit\Player_SFX\FX\Play_whoosh_full	
	3950297970	Play_zhg_train_passmed			\Default Work Unit\Train\Play_zhg_train_passmed	
	3994189261	Play_zhg_train_start			\Default Work Unit\Train\Play_zhg_train_start	
	4065540495	Play_zhg_train_stop			\Default Work Unit\Train\Play_zhg_train_stop	
	4263774226	Play_player_zmb_eat_in			\Default Work Unit\Player_SFX\Player_zmb\Play_player_zmb_eat_in	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3736189315	area_fade_distance			\sdk_project_parameters\rtpc_ace_scope_global\environment\area_fade_distance	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	492292087	Train_medspeed_loop	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Train_medspeed_loop_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Train\Train_FX\Train_medspeed_loop		2490167
	509852289	Play_Help_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Help_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Help\Play_Help_03		21811
	514987599	Voice_Gold_008a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_008a_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_008\Voice_Gold_008a		122996
	522623925	Play_Humans_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Humans_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Humans\Play_Humans_01		27509
	553244556	death_sound_c	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\death_sound_c_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\death_zombie_out\death_sound_c		148934
	569005247	Play_Run_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Run_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Run\Play_Run_03		23131
	572079268	change_class_a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_a_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_a		160288
	581558247	Train_wheels_medspeed_loop	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Train_wheels_medspeed_loop_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Train\Train_Wheels_FX\Train_wheels_medspeed_loop		2526109
	587393204	Play_Help_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Help_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Help\Play_Help_02		21482
	589019976	Play_Hello_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Hello_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Hello\Play_Hello_03		20778
	603765737	Play_Empty_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Empty_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Empty\Play_Empty_01		32389
	612490832	Train_Start	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Train_Start_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Train\Train_FX\Train_Start		165024
	622561243	ding_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\ding_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\zmb_iter_player\zmb_find_player_ding\ding_02		43593
	641307620	Voice_Gold_002	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_002_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_002		265443
	663591858	Voice_Gold_007	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_007_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_007		239453
	670734711	crying_in_the_room_mixdown	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\crying_in_the_room_mixdown_A5345FCB.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\enviroments_sfx\enviroments_sfx\crying_in_the_room_mixdown		1094890
	694100663	zhg_timer_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zhg_timer_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zhg_timer_01		159280
	705411763	Play_Humans_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Humans_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Humans\Play_Humans_02		34092
	731157919	death_sound_b	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\death_sound_b_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\death_zombie_out\death_sound_b		151168
	741812569	Play_Group_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Group_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Group\Play_Group_03		24960
	749992008	change_class_c	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_c_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_c		153310
	751842044	whoosh_into	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\whoosh_into_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\fx\whoosh\whoosh_into		6830
	770773224	zombie_eat_in_a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zombie_eat_in_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\player_zmb_eat_in\player_zmb_eat_in_selector\zombie_eat_in_a		36240
	822166322	feed_zmb_hit	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\feed_zmb_hit_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_human\player_feedback_hits\player_feed_hit\feed_zmb_hit		27141
	833640361	Play_Zombies_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Zombies_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Zombies\Play_Zombies_02		29969
	855576928	lake_surf	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\lake_surf_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\enviroments_amb\global_ambience\amb_surf\lake_surf		1336105
	865105211	Voice_Gold_004	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_004_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_004		250333
	866326166	Voice_Gold_003	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_003_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_003		261044
	886816566	Play_Humans_03	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Humans_03_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Humans\Play_Humans_03		31067
	905953948	change_class_i	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\change_class_i_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\change_class\change_class_i		154301
	908232758	zombie_get_perk	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zombie_get_perk_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zombie_get_perk		140617
	914755756	death_sound_e	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\death_sound_e_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\death_zombie_out\death_sound_e		135994
	922060068	env_ocean_sounds	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\env_ocean_sounds_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\enviroments_amb\global_ambience\amb_ocean\env_ocean_sounds		5036492
	957244091	zombie_eat_out_a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zombie_eat_out_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\player_zmb_eat_out\player_zmb_eat_out_selector\zombie_eat_out_a		47637
	972723106	Voice_Gold_001	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_001_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_001		254740
	973294103	Start_Game	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Death_Roar_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Start_Game		271091
	981901829	Train_wheels_lowspeed_loop	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Train_wheels_lowspeed_loop_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Train\Train_Wheels_FX\Train_wheels_lowspeed_loop		2385038
	983658209	zmb_dash_hit_d	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\zmb_dash_hit_d_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\zombies_flash_hits\p_zombies_impacts\pr_zmb_flash_hits\zmb_dash_hit_d		43053
	994890467	Play_Group_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Group_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Group\Play_Group_01		27223
	1008118747	Play_Hello_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Hello_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Hello\Play_Hello_01		22207
	1015936729	death_sound_d	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\death_sound_d_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\death_zombie_out\death_sound_d		147369
	1031021866	Voice_Gold_005	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Voice_Gold_005_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\gold_emoji\gold_emoji\Voice_Gold_005		259141
	1036230117	Play_Nice_01	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Nice_01_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Nice\Play_Nice_01		31572
	1041672271	death_sound_a	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\death_sound_a_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\gm_death_zmb_out\death_zombie_out\death_sound_a		145860
	1064160856	Play_Nice_02	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Play_Nice_02_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\emoutes_prerecorded\prerecorded_mess\Play_Voice_Nice\Play_Nice_02		26581
	1070141919	Train_Stop	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\Train_Stop_0D3B53BD.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\Train\Train_FX\Train_Stop		80385
	1072199189	bomber_idle	D:\!WorkFolder\Personal_projects\BT\tinybuild Dropbox\Tall Boys\Hunting Grounds\DATA\audio\wwise_project\ZHG_Proj\.cache\Windows\SFX\bomber_idle_A5345FCB.wem		\Actor-Mixer Hierarchy\Default Work Unit\ZHG\players_sfx\player_zmb\bomber_fx\bomber_idle		678129

